product_id,title,brand,description,category_main,category_sub,price_mrp,price_selling,discount_percentage,discount_amount,quantity,unit,unit_price,stock_count,is_available,status,image_url,product_url,created_at,updated_at
,VAA PVC Checks Dining Table Mat (Gold) - Set of 6 : 1 Unit,,,Home Decor,dining,850.0,850.0,301.0,,,,,False,,,https://www.dmart.in/product/vaa-pvc-checks-dining-table-mat-pfloormats0vaa45xx101123?selectedProd=1414525,,,0.0
,VAA Vinyl Blossom Dining Table Cover 6 Seater (1.32x2.02 metres) - Brown : 1 Unit,,,Home Decor,dining,800.0,800.0,301.0,,,,,False,,,https://www.dmart.in/product/vaa-vinyl-blossom-dining-table-cover-6-seater-phandtowel0vaa17xx101123?selectedProd=1414511,,,0.0
,VAA PVC Fame Dining Table Mat (Grey) - Set of 6 : 1 Unit,,,Home Decor,dining,850.0,850.0,301.0,,,,,False,,,https://www.dmart.in/product/vaa-pvc-fame-dining-table-mat-pfloormats0vaa41xx101123?selectedProd=1414523,,,0.0
,VAA Vinyl Blossom Dining Table Cover 6 Seater (1.32x2.02 metres) - Peach : 1 Unit,,,Home Decor,dining,800.0,800.0,301.0,,,,,False,,,https://www.dmart.in/product/vaa-vinyl-blossom-dining-table-cover-6-seater-phandtowel0vaa11xx101123?selectedProd=1414508,,,0.0
,VAA vinyl Blossom Dining Table cover 4 Seater (0.9x1.32 metres) - Brown : 1 Unit,,,Home Decor,dining,400.0,400.0,151.0,,,,,False,,,https://www.dmart.in/product/-vaa-vinyl-blossom-diningtable-cover-4-seater-phandtowel0vaa7xx101123?selectedProd=1414506,,,0.0
,VAA Vinyl Blossom Dining Table Cover 4 Seater (0.9x1.32 metres) - Blue : 1 Unit,,,Home Decor,dining,400.0,400.0,151.0,,,,,False,,,https://www.dmart.in/product/vaa-vinyl-blossom-dining-table-cover-4-seater-phandtowel0vaa9xx101123?selectedProd=1414507,,,0.0
,VAA Vinyl Blossom Dining Table Cover 4 Seater (0.9x1.32 metres) - Peach : 1 Unit,,,Home Decor,dining,400.0,400.0,151.0,,,,,False,,,https://www.dmart.in/product/vaa-vinyl-blossom-dining-table-cover-4-seater-phandtowel0vaa1xx101123?selectedProd=1414503,,,0.0
,MHF Harmony Polyester Table Cover - Maroon : 1 Unit,,,Uncategorized,,300.0,300.0,71.0,,,,,False,,,https://www.dmart.in/product/mhf-harmony-polyester-table-cover---maroon-psinglebedsheet0mhf29xx30523?selectedProd=1244023,,,0.0
,VAA Vinyl Blossom Dining Table Cover 4 Seater (0.9x1.32 metres) - Gold : 1 Unit,,,Home Decor,dining,400.0,400.0,151.0,,,,,False,,,https://www.dmart.in/product/vaa-vinyl-blossom-dining-table-cover-4-seater-phandtowel0vaa3xx101123?selectedProd=1414504,,,0.0
,VAA Vinyl Blossom Dining Table Cover 6 Seater (1.32x2.02 metres) - Blue : 1 Unit,,,Home Decor,dining,800.0,800.0,301.0,,,,,False,,,https://www.dmart.in/product/vaa-vinyl-blossom-dining-table-cover-6-seater-phandtowel0vaa19xx101123?selectedProd=1414512,,,0.0
,VAA PVC Zigzag Dining Table Mat (Black) - Set of 6 : 1 Unit,,,Home Decor,dining,850.0,850.0,301.0,,,,,False,,,https://www.dmart.in/product/vaa-pvc-zigzag-dining-table-mat-pfloormats0vaa43xx101123?selectedProd=1414524,,,0.0
,VAA Vinyl Blossom Dining Table Cover 4 Seater (0.9x1.32 metres) - Grey : 1 Unit,,,Home Decor,dining,400.0,400.0,151.0,,,,,False,,,https://www.dmart.in/product/vaa-vinyl-blossom-dining-table-cover-4-seater-phandtowel0vaa5xx101123?selectedProd=1414505,,,0.0
,VAA Vinyl Blossom Dining Table Cover 6 Seater (1.32x2.02 metres) - Grey : 1 Unit,,,Home Decor,dining,800.0,800.0,301.0,,,,,False,,,https://www.dmart.in/product/vaa-vinyl-blossom-dining-table-cover-6-seater-phandtowel0vaa15xx101123?selectedProd=1414510,,,0.0
,Elegant Weavers Loops Mat (Blue) - 38x58 cm : 1 Unit,,,Uncategorized,,250.0,250.0,151.0,,,,,False,,,https://www.dmart.in/product/ew-loops-mat(blue)-pdoormats0eleg57xx300921?selectedProd=905506,,,0.0
,Elegant Weavers Primier Rug Doormat (Brown & Beige) - 40x60 cm : 1 Unit,,,Uncategorized,,245.0,245.0,46.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-primier-rug-doormat---black---grey-pdoormats0eleg11x260819?selectedProd=564008,,,0.0
,Elegant Weavers Loops Mat (Brown) - 38x58 cm : 1 Unit,,,Uncategorized,,250.0,250.0,151.0,,,,,False,,,https://www.dmart.in/product/ew-loops-mat(brown)-pdoormats0eleg59xx300921?selectedProd=905507,,,0.0
,Elegant Weavers Heavy Doormat (Green) - 35x60 cm : 1 Unit,,,Uncategorized,,180.0,180.0,31.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-heavy-doormat---green-pdoormats0eleg23xx50620?selectedProd=734009,,,0.0
,Elegant Weavers Rangoli Round Mat - Multi Colour : 60x60 cm,,,Uncategorized,,699.0,699.0,400.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-rangoli-round-mat-multi-colour-pdoormats0eleg35xx310524?selectedProd=1579048,,,0.0
,Elegant Weavers Eden Oval Mat - 33x53 cm (Assorted) Pack of 3 : 1 Unit,,,Uncategorized,,210.0,210.0,61.0,,,49.67,,False,,,https://www.dmart.in/product/ew-eden-oval-mat(brown-red-blue)-pdoormats0eleg61xx300921?selectedProd=905503,,,0.0
,Elegant Weavers Innova Rug Doormat (Black & Red) - 40x60 cm : 1 Unit,,,Uncategorized,,245.0,245.0,46.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-innova-rug-doormat---black---red-pdoormats0eleg77xx260819?selectedProd=564009,,,0.0
,Elegant Weavers Innova Rug Doormat (Brown & Beige) - 40x60 cm : 1 Unit,,,Uncategorized,,245.0,245.0,46.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-innova-rug-doormat---black---red-pdoormats0eleg77xx260819?selectedProd=564010,,,0.0
,Elegant Weavers Fort Door Mat - Grey : 38x58 cm,,,Uncategorized,,179.0,179.0,80.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-fort-door-mat-grey-pdoormats0eleg3xx310524?selectedProd=1579032,,,0.0
,Athom Living Contemporary Door Mat (01) - 37 X 57cm : Blue,,,Uncategorized,,599.0,599.0,424.0,,,,,False,,,https://www.dmart.in/product/athom-living-contemporary-door-mat-(01)---37-x-57cm-pdoormats0atho31xx80223?selectedProd=1253518,,,0.0
,Elegant Weavers Fort Door Mat - Brown : 38x58 cm,,,Uncategorized,,179.0,179.0,80.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-fort-door-mat-brown-pdoormats0eleg1xx310524?selectedProd=1579031,,,0.0
,Elegant Weavers Peru Door Mat - Blue : 40x60 cm,,,Uncategorized,,439.0,439.0,240.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-preu-door-mat-blue-pdoormats0eleg31xx310524?selectedProd=1579046,,,0.0
,Elegant Weavers Oak Oval Door Mat Brown - 40x60 cm,,,Uncategorized,,189.0,189.0,70.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-oak-oval-door-mat-brown-40x60-cm-pdoormats0eleg17xx310524?selectedProd=1579039,,,0.0
,Elegant Weavers Preu Door Mat - Brown : 40x60 cm,,,Uncategorized,,439.0,439.0,190.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-preu-door-mat-brown-pdoormats0eleg33xx310524?selectedProd=1579047,,,0.0
,Elegant Weavers Sturdy Doormat (Assorted) - 36x58 cm : 1 Unit,,,Uncategorized,,150.0,150.0,51.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-sturdy-doormat---black-pdoormats0eleg21xx50620?selectedProd=734008,,,0.0
,Elegant Weavers Oak Oval Door Mat Grey - 40x60 cm,,,Uncategorized,,189.0,189.0,70.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-oak-oval-door-mat-grey-40x60-cm-pdoormats0eleg19xx310524?selectedProd=1579040,,,0.0
,Elegant Weavers Panama Door Mat - Brown : 38x58 cm,,,Uncategorized,,169.0,169.0,70.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-panama-door-mat-brown-pdoormats0eleg9xx310524?selectedProd=1579035,,,0.0
,Elegant Weavers Welcome Door Mat Brown 40X60 cm : 1 Unit,,,Uncategorized,,299.0,299.0,150.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-welcome-door-mat-brown-40x60-cm-pdoormats0eleg25xx40624?selectedProd=1583541,,,0.0
,Elegant Weavers Newton Door Mat - Blue : 40x60 cm,,,Uncategorized,,439.0,439.0,240.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-newton-door-mat-blue-pdoormats0eleg27xx310524?selectedProd=1579044,,,0.0
,Elegant Weavers Salina Door Mat (Assorted) 38x58 cm - Set Of 3 : 1 Unit,,,Uncategorized,,289.0,289.0,120.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-sail-door-mat-assorted-(38x58-cm)-pdoormats0eleg21xx310524?selectedProd=1579041,,,0.0
,Elegant Weavers Dixon Door Mat - Blue : 38x58 cm,,,Uncategorized,,169.0,169.0,70.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-dixon-door-mat-blue-pdoormats0eleg13xx310524?selectedProd=1579037,,,0.0
,Elegant Weavers Ocala Round Bath Door (Red & Brown) 40x40 cm - Set Of 2 : 1 Unit,,,Personal Care & Beauty,bath,169.0,169.0,70.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-ocala-round-bath-door-red-brown-(40x40-cm)-pdoormats0eleg5xx310524?selectedProd=1579033,,,0.0
,Elegant Weavers Dixon Door Mat - Brown : 38x58 cm,,,Uncategorized,,169.0,169.0,70.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-dixon-door-mat-brown-pdoormats0eleg11xx310524?selectedProd=1579036,,,0.0
,Elegant Weavers Panama Door Mat - Red : 38x58 cm,,,Uncategorized,,169.0,169.0,70.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-panama-door-mat-red-pdoormats0eleg7xx310524?selectedProd=1579034,,,0.0
,Elegant Weavers Croche Mat (Pink) - 40x60 cm : 1 Unit,,,Lighting & Electrical,pin,150.0,150.0,51.0,,,,,False,,,https://www.dmart.in/product/ew-croche-mat-(pink)-pdoormats0063xx300921?selectedProd=905504,,,0.0
,Elegant Weavers Newton Brown Mat - Brown : 40x60 cm,,,Uncategorized,,439.0,439.0,240.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-newton-brown-mat-brown-pdoormats0eleg29xx310524?selectedProd=1579045,,,0.0
,Elegant Weavers Welcome Door Mat Blue 40X60 cm : 1 Unit,,,Uncategorized,,299.0,299.0,150.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-welcome-door-mat-blue-40x60-cm-pdoormats0eleg27xx40624?selectedProd=1583542,,,0.0
,Welcome Doormat PVC (Assorted) - 38x58 cm : 1 Unit,,,Uncategorized,,135.0,135.0,16.0,,,,,False,,,https://www.dmart.in/product/welcome-doormat-pvc---assorted-pdoormats0welc1xx130622?selectedProd=899077,,,0.0
,Elegant Weavers Dixon Door Mat - Grey : 38x58 cm,,,Uncategorized,,169.0,169.0,70.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-dixon-door-mat-grey-pdoormats0eleg15xx310524?selectedProd=1579038,,,0.0
,Elegant Weavers Grass Door Mat 38X58 cm : 1 Unit,,,Uncategorized,,179.0,179.0,80.0,,,,,False,,,https://www.dmart.in/product/elegant-weavers-grass-door-mat-38x58-cm-pdoormats0eleg23xx40624?selectedProd=1583540,,,0.0
,Allure Rubber 3D Print Doormat (5) - Assorted  : 40 X 60 cm,,,Uncategorized,,222.0,222.0,23.0,,,,,False,,,https://www.dmart.in/product/allure-rubber-3d-print-doormat-(5)-assorted-pdoormats003xx150324?selectedProd=1473545,,,0.0
,Allure Jinhia Doormat (9206) - Assorted : 40 X 60 cm,,,Uncategorized,,222.0,222.0,23.0,,,,,False,,,https://www.dmart.in/product/allure-jinhia-doormat-(9206)-assorted-pdoormats0013xx150324?selectedProd=1473550,,,0.0
,Allure Skya Doormat (4060) - Assorted : 40 X 60 cm,,,Uncategorized,,222.0,222.0,23.0,,,,,False,,,https://www.dmart.in/product/allure-skya-doormat-(4060)-assorted-pdoormats0019xx150324?selectedProd=1473553,,,0.0
,Welspun Solid Door Mat (4060) Brown - 40 x 60 cm : 1 Unit,,,Uncategorized,,235.0,235.0,36.0,,,,,False,,,https://www.dmart.in/product/welspun-solid-door-mat-(4060)-brown-40-x-60-cm-pdoormats15xx131024?selectedProd=1642145,,,0.0
,Welspun Solid Door Mat (4060) Linen - 40 x 60 cm : 1 Unit,,,Bed & Bath,linen,235.0,235.0,36.0,,,,,False,,,https://www.dmart.in/product/welspun-solid-door-mat-(4060)-linen-40-x-60-cm-pdoormats17xx131024?selectedProd=1642147,,,0.0
,Welspun Solid Door Mat (4060) Grey - 40 x 60 cm : 1 Unit,,,Uncategorized,,235.0,235.0,36.0,,,,,False,,,https://www.dmart.in/product/welspun-solid-door-mat-(4060)-grey-40-x-60-cm-pdoormats16xx131024?selectedProd=1642146,,,0.0
,Welspun Solid Door Mat (4060) Teal Rain - 40 x 60 cm : 1 Unit,,,Uncategorized,,235.0,235.0,36.0,,,,,False,,,https://www.dmart.in/product/welspun-solid-door-mat-(4060)-teal-rain-40-x-60-cm-pdoormats12xx131024?selectedProd=1642142,,,0.0
,Welspun Solid Door Mat (4060) Claret - 40 x 60 cm : 1 Unit,,,Uncategorized,,235.0,235.0,36.0,,,,,False,,,https://www.dmart.in/product/welspun-solid-door-mat-(4060)-claret-40-x-60-cm-pdoormats11xx131024?selectedProd=1642141,,,0.0
,Welspun Solid Door Mat (4060) Teal - 40 x 60 cm : 1 Unit,,,Uncategorized,,235.0,235.0,36.0,,,,,False,,,https://www.dmart.in/product/welspun-solid-door-mat-(4060)-teal-40-x-60-cm-pdoormats13xx131024?selectedProd=1642143,,,0.0
,Welspun Solid Door Mat (4060) Navy Blue - 40 x 60 cm : 1 Unit,,,Uncategorized,,235.0,235.0,36.0,,,,,False,,,https://www.dmart.in/product/welspun-solid-door-mat-(4060)-navy-blue-40-x-60-cm-pdoormats14xx131024?selectedProd=1642144,,,0.0
,Welspun Solid Door Mat (4060) Dark Purple - 40 x 60 cm : 1 Unit,,,Uncategorized,,235.0,235.0,36.0,,,,,False,,,https://www.dmart.in/product/welspun-solid-door-mat-(4060)-dark-purple-40-x-60-cm-pdoormats10xx131024?selectedProd=1642140,,,0.0
,Sheetal World Floor Mat 1919 Aasan Mat (Maroon - D3) 48x48 cm - Set Of 2 : 1 Unit,,,Uncategorized,,299.0,299.0,50.0,,,,,False,,,https://www.dmart.in/product/sheetal-world-floor-mat-1919-(aasan-mat)-maroon-d3-48x48-cm-pfloormats0shee5xx50624?selectedProd=1583065,,,0.0
,MHF Velvet Polyester Aasan Mat - Brown : 1 Unit,,,Uncategorized,,120.0,120.0,31.0,,,,,False,,,https://www.dmart.in/product/mhf-velvet-polyester-aasan-mat---brown-pfloormats0mhf23xx30523?selectedProd=1244020,,,0.0
,Sheetal World Floor Mat 1919 Aasan Mat (Maroon - D2) 48x48 cm - Set Of 2 : 1 Unit,,,Uncategorized,,299.0,299.0,50.0,,,,,False,,,https://www.dmart.in/product/sheetal-world-floor-mat-1919-(aasan-mat)-maroon-d2-48x48-cm-pfloormats0shee3xx50624?selectedProd=1583064,,,0.0
,Sheetal World Floor Mat 1919 Aasan Mat (Maroon - D1) 48x48 cm - Set Of 2 : 1 Unit,,,Uncategorized,,299.0,299.0,50.0,,,,,False,,,https://www.dmart.in/product/sheetal-world-floor-mat-1919-(aasan-mat)-maroon-d1-48x48-cm-pfloormats0shee1xx50624?selectedProd=1583063,,,0.0
,Sapana Plastic Floor Mat (Aasan Mat) Pink & Ivory - 6 Pieces : 1 Unit,,,Lighting & Electrical,pin,475.0,475.0,176.0,,,,,False,,,https://www.dmart.in/product/sapana-plastic-floor-mat-(aasan-mat)-pfloormats0sapa1xx120423?selectedProd=1295511,,,0.0
,Sapana Plastic Floor Mat (Aasan Mat) Indigo & Ivory - 6 Pieces : 1 Unit,,,Uncategorized,,475.0,475.0,126.0,,,,,False,,,https://www.dmart.in/product/sapana-plastic-floor-mat-(aasan-mat)-pfloormats0sapa3xx120423?selectedProd=1295512,,,0.0
,Sapana Plastic Floor Mat (Aasan Mat) : Pink & Ivory Flower - 6 Pieces : 1 Unit,,,Lighting & Electrical,pin,475.0,475.0,176.0,,,,,False,,,https://www.dmart.in/product/sapana-plastic-floor-mat-(aasan-mat)-pfloormats0sapa7xx120423?selectedProd=1295514,,,0.0
,Sapana Plastic Floor Mat (Aasan Mat) Red & Ivory - 6 Pieces : 1 Unit,,,Uncategorized,,475.0,475.0,126.0,,,,,False,,,https://www.dmart.in/product/sapana-plastic-floor-mat-(aasan-mat)-pfloormats0sapa5xx120423?selectedProd=1295513,,,0.0
,Sapana Plastic Folding Mat (Chatai) Strawberry Pink - 6X6 Feet : 1 Unit,,,Lighting & Electrical,pin,1199.0,1199.0,600.0,,,,,False,,,https://www.dmart.in/product/sapana-plastic-folding-mat-(chatai)-pfloormats0sapa13xx120423?selectedProd=1295517,,,0.0
,Sapana Plastic Folding Mat (Chatai) : Strawberry Pink - 4X6 Feet : 1 Unit,,,Lighting & Electrical,pin,799.0,799.0,400.0,,,,,False,,,https://www.dmart.in/product/sapana-plastic-folding-mat-(chatai)-pfloormats0sapa9xx120423?selectedProd=1295515,,,0.0
,Sapana Plastic Folding Mat (Chatai) Pearl White - 4X6 Feet : 1 Unit,,,Uncategorized,,799.0,799.0,400.0,,,,,False,,,https://www.dmart.in/product/sapana-plastic-folding-mat-(chatai)-pfloormats0sapa11xx120423?selectedProd=1295516,,,0.0
,Sahil Multipurpose Plastic Mat - 4X6 Feet : 1 Unit,,,Uncategorized,,675.0,675.0,326.0,,,,,False,,,https://www.dmart.in/product/prt-sahil-mat-4x6-folding-dark-red-pyogamat001xx230621?selectedProd=759484,,,0.0
,Sahil Multipurpose Plastic Mat - 6X6 Feet : 1 Unit,,,Uncategorized,,975.0,975.0,476.0,,,,,False,,,https://www.dmart.in/product/prt-sahil-mat-4x6-folding-dark-red-pyogamat001xx230621?selectedProd=866040,,,0.0
,Sheetal World Assanpati (Bed Side Runner) 2066 Maroon D3 : 51x168 cm,,,Bed & Bath,bed,449.0,449.0,50.0,,,,,False,,,https://www.dmart.in/product/sheetal-world-assanpati-(bed-side-runner)-2066-maroon-d3-pfloormats0shee11xx50624?selectedProd=1583068,,,0.0
,MHF Tulip Flooring Carpet Mat - Brown : 1 Unit,,,Pet Supplies,pet,1600.0,1600.0,351.0,,,,,False,,,https://www.dmart.in/product/mhf-tulip-flooring-carpet-mat---brown-psinglebedsheet0mhf33xx30523?selectedProd=1244025,,,0.0
,MHF Tulip Flooring Carpet Mat - Maroon : 1 Unit,,,Pet Supplies,pet,1600.0,1600.0,601.0,,,,,False,,,https://www.dmart.in/product/mhf-tulip-flooring-carpet-mat---maroon-psinglebedsheet0mhf35xx30523?selectedProd=1244026,,,0.0
,Elegant Calais Carpet -Brown : 60x40x25 cm,,,Pet Supplies,pet,1199.0,1199.0,550.0,,,,,False,,,https://www.dmart.in/product/-elegant-calais-carpet-brown-pdoormats0eleg25xx310524?selectedProd=1579043,,,0.0
,Elegant Calais Carpet - Red : 60x40x25 cm,,,Pet Supplies,pet,1199.0,1199.0,550.0,,,,,False,,,https://www.dmart.in/product/-elegant-calais-carpet-red-pdoormats0eleg23xx310524?selectedProd=1579042,,,0.0
,Mafatlal Plush Double Bedsheet 140 TC (08) - Floral : 274 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1600.0,,,,,False,,,https://www.dmart.in/product/mafatlal-plush-double-bedsheet-140-tc-(08)---floral-pdoublebedsheet0mafa15xx170123?selectedProd=1237027,,,0.0
,Mafatlal Plush Double Bedsheet 140 TC (01) - Floral : 274 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1620.0,,,,,False,,,https://www.dmart.in/product/mafatlal-plush-double-bedsheet-140-tc-(01)---floral-pdoublebedsheet0mafa1xx170123?selectedProd=1237020,,,0.0
,Mafatlal Plush Double Bedsheet 140 TC (05) - Floral : 274 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1620.0,,,,,False,,,https://www.dmart.in/product/mafatlal-plush-double-bedsheet-140-tc-(05)---floral-pdoublebedsheet0mafa9xx170123?selectedProd=1237024,,,0.0
,Maftlal Upvan Double Bedsheet 415B 144TC : 236 x 274 cm,,,Bed & Bath,bed,2399.0,2399.0,1550.0,,,,,False,,,https://www.dmart.in/product/maftlal-upvan-double-bedsheet-415b-144tc-pdoublebedsheet0maft41xx280922?selectedProd=1144027,,,0.0
,Mafatlal Upvan Double Bedsheet (418A) 144 TC - Floral : 236 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1550.0,,,,,False,,,https://www.dmart.in/product/mafatlal-upvan-double-bedsheet-(418a)-144-tc---floral-pdoublebedsheet0mafa11xx140323?selectedProd=1274010,,,0.0
,Trident Comfort Living Double Bedsheet (AJBL) 120TC - Blue (228x254 cm) : 1 Unit,,,Bed & Bath,bed,1799.0,1799.0,900.0,,,,,False,,,https://www.dmart.in/product/trident-comfort-living-double-bedsheet-(ajbl)-120tc-blue-(228x254-cm)-pdoublebedsheet86xx81024?selectedProd=1643186,,,0.0
,Mafatlal Upvan Double Bedsheet (422B) 144 TC - Floral : 236 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1550.0,,,,,False,,,https://www.dmart.in/product/mafatlal-upvan-double-bedsheet-(422b)-144-tc---floral-pdoublebedsheet0mafa15xx140323?selectedProd=1274012,,,0.0
,Raymond Camphor Double Bedsheet 144 TC 11643 (01) - Floral : 1 Unit,,,Personal Care & Beauty,oral,2899.0,2899.0,1900.0,,,,,False,,,https://www.dmart.in/product/raymond-camphor-double-bedsheet-144-tc-11643-(01)-floral-pdoublebedsheet45xx81024?selectedProd=1645097,,,0.0
,Trident Comfort Living Double Bedsheet (DNMR) 120TC - Maroon (228x254 cm) : 1 Unit,,,Bed & Bath,bed,1799.0,1799.0,900.0,,,,,False,,,https://www.dmart.in/product/trident-comfort-living-double-bedsheet-(dnmr)-120tc-maroon-(228x254-cm)-pdoublebedsheet89xx81024?selectedProd=1643189,,,0.0
,Mafatlal Luxe Lilac Double Bedsheet (22) - Abstract : 227 x 254 cm,,,Bed & Bath,bed,1699.0,1699.0,1240.0,,,,,False,,,https://www.dmart.in/product/mafatlal-luxe-lilac-double-bedsheet-(22)-pdoublebedsheet0mafa9xx130423?selectedProd=1297560,,,0.0
,Mafatlal Upvan Double Bedsheet (419B) 144 TC - Floral : 236 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1550.0,,,,,False,,,https://www.dmart.in/product/mafatlal-upvan-double-bedsheet-(419b)-144-tc---floral-pdoublebedsheet0mafa13xx140323?selectedProd=1274011,,,0.0
,Mafatlal Upvan Double Bedsheet (414B) 144 TC - Floral : 236 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1550.0,,,,,False,,,https://www.dmart.in/product/mafatlal-upvan-double-bedsheet-(414b)-144-tc---floral-pdoublebedsheet0mafa7xx140323?selectedProd=1274008,,,0.0
,Trident Moments Double Bedsheet (FRPK) 120 TC - Floral Pink (228x254 cm) : 1 Unit,,,Lighting & Electrical,pin,2499.0,2499.0,1500.0,,,,,False,,,https://www.dmart.in/product/trident-moments-double-bedsheet-(frpk)-120-tc-floral-pink-(228x254-cm)-pdoublebedsheet78xx71024?selectedProd=1641568,,,0.0
,Trident Comfort Living Double Bedsheet Bloomery 120 GSM - 224 x 250 cm : 1 Unit,,,Bed & Bath,bed,1699.0,1699.0,1050.0,,,,,False,,,https://www.dmart.in/product/-trident-comfort-living-double-bedsheet-bloomery-120-gsm-pdoublebedsheet0trid5xx21123?selectedProd=1398095,,,0.0
,Mafatlal Plush Double Bedsheet 140 TC (04) - Floral : 274 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1620.0,,,,,False,,,https://www.dmart.in/product/mafatlal-plush-double-bedsheet-140-tc-(04)---floral-pdoublebedsheet0mafa7xx170123?selectedProd=1237023,,,0.0
,Mafatlal Upvan Double Bedsheet (429A) 144 TC - Floral : 236 x 274 cm,,,Personal Care & Beauty,oral,2399.0,2399.0,1550.0,,,,,False,,,https://www.dmart.in/product/mafatlal-upvan-double-bedsheet-(429a)-144-tc---floral-pdoublebedsheet0mafa19xx140323?selectedProd=1274014,,,0.0
