productId,name,description,price,mrp,quantity,category,subcategory,brand,imageUrl,isAvailable,createdAt,updatedAt
P1513,Winston Rechargeable 2 In 1 Face & Eyebrow Trimmer for Women (Green),Winston Rechargeable 2 In 1 Face & Eyebrow Trimmer for Women (Green),599,1295,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.404989Z,2025-01-11T10:51:48.404989Z
P9436,Morphy Richards Kingsman Pro 12-in-1 Body Groomer (BG3509),Morphy Richards Kingsman Pro 12-in-1 Body Groomer (BG3509),599,899,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.404989Z,2025-01-11T10:51:48.404989Z
P4695,Bajaj Popular Dry Iron 1000 W,Bajaj Popular Dry Iron 1000 W,499,1500,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.405989Z,2025-01-11T10:51:48.405989Z
P5180,Philips ‎HL7756/00 750 W Mixer Grinder (Black),Philips ‎HL7756/00 750 W Mixer Grinder (Black),399,1350,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.405989Z,2025-01-11T10:51:48.405989Z
P9446,Lifelong Dry Iron LLDI18 1000W (Black),Lifelong Dry Iron LLDI18 1000W (Black),249,499,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.405989Z,2025-01-11T10:51:48.405989Z
P9435,"Havells Beard Trimmer (Grey, BT5100C)","Havells Beard Trimmer (Grey, BT5100C)",899,1300,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.405989Z,2025-01-11T10:51:48.405989Z
P0263,Bajaj Majesty DX 7 Dry Iron 1000 W (White),Bajaj Majesty DX 7 Dry Iron 1000 W (White),599,3000,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.406989Z,2025-01-11T10:51:48.406989Z
P7734,Agaro Signify Handheld Garment Steamer 1500 W (Blue),Agaro Signify Handheld Garment Steamer 1500 W (Blue),999,1795,1 unit,Home & Personal Care,Handwash,Dettol,/api/placeholder/200/200,true,2025-01-11T10:51:48.406989Z,2025-01-11T10:51:48.406989Z
P2418,Philips Miss Fresher's Hair Styling Kit (1000 W),Philips Miss Fresher's Hair Styling Kit (1000 W),799,2395,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.406989Z,2025-01-11T10:51:48.406989Z
P3272,Winston Rechargeable Callus Remover for Feet with 2 Heads (White),Winston Rechargeable Callus Remover for Feet with 2 Heads (White),1299,1595,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.406989Z,2025-01-11T10:51:48.406989Z
P0352,"Philips Touch-up Trimmer (Eyebrows, Facial & Body)","Philips Touch-up Trimmer (Eyebrows, Facial & Body)",1399,3500,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.407989Z,2025-01-11T10:51:48.407989Z
P6754,Havells Adjustable Beard & Moustache Trimmer (BT9005),Havells Adjustable Beard & Moustache Trimmer (BT9005),1299,2500,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.407989Z,2025-01-11T10:51:48.407989Z
P8413,"Xiaomi 4 lite Air Purifier (‎33 W, AC-M17-SC)","Xiaomi 4 lite Air Purifier (‎33 W, AC-M17-SC)",499,1500,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.407989Z,2025-01-11T10:51:48.407989Z
P5549,Lifelong Regalia Stainless Steel Egg Boiler (360W),Lifelong Regalia Stainless Steel Egg Boiler (360W),1199,1795,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.407989Z,2025-01-11T10:51:48.407989Z
P3776,Prestige PMC 1.0 PLUS Multi Cooker 1L,Prestige PMC 1.0 PLUS Multi Cooker 1L,849,945,1 unit,Grocery & Food,Instant Mixes,MTR,/api/placeholder/200/200,true,2025-01-11T10:51:48.408988Z,2025-01-11T10:51:48.408988Z
P4546,"Agaro Ace Wet and Dry Vacuum Cleaner (Black, 1600W)","Agaro Ace Wet and Dry Vacuum Cleaner (Black, 1600W)",1299,2500,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.408988Z,2025-01-11T10:51:48.408988Z
P1964,Goldmedal Polygon Door Bell (White),Goldmedal Polygon Door Bell (White),599,1075,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.408988Z,2025-01-11T10:51:48.408988Z
P4815,Prestige PRWO 1.8-2 Electric Rice Cooker (White),Prestige PRWO 1.8-2 Electric Rice Cooker (White),999,2245,1 unit,Grocery & Food,Instant Mixes,MTR,/api/placeholder/200/200,true,2025-01-11T10:51:48.409990Z,2025-01-11T10:51:48.409990Z
P1786,"Morphy Richards Estella Hair Straightener (38 W, HS1000)","Morphy Richards Estella Hair Straightener (38 W, HS1000)",799,1199,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.409990Z,2025-01-11T10:51:48.409990Z
P9229,"Bajaj ‎Pygmy USB Rechargeable Mini Fan (‎Cerulean Blue, 10 W)","Bajaj ‎Pygmy USB Rechargeable Mini Fan (‎Cerulean Blue, 10 W)",799,1199,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.409990Z,2025-01-11T10:51:48.409990Z
P8559,Philips Dry Iron 1000 W (White),Philips Dry Iron 1000 W (White),1879,3999,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.409990Z,2025-01-11T10:51:48.409990Z
P3608,"Havells Men's Grooming Kit (Grey, GS6532)","Havells Men's Grooming Kit (Grey, GS6532)",1099,1800,1 unit,Home & Personal Care,Shaving Creams,Gillette,/api/placeholder/200/200,true,2025-01-11T10:51:48.410989Z,2025-01-11T10:51:48.410989Z
P2023,Agaro Supreme High Pressure Washer (1800W),Agaro Supreme High Pressure Washer (1800W),2499,5300,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.410989Z,2025-01-11T10:51:48.410989Z
P8153,Philips Induction Cooktop with Feather Touch Control (Black),Philips Induction Cooktop with Feather Touch Control (Black),899,2999,1 unit,Grocery & Food,Instant Mixes,MTR,/api/placeholder/200/200,true,2025-01-11T10:51:48.410989Z,2025-01-11T10:51:48.410989Z
P1017,Black + Decker Steam Iron 2200W (Red & Grey),Black + Decker Steam Iron 2200W (Red & Grey),999,1895,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.410989Z,2025-01-11T10:51:48.410989Z
P4779,"Morphy Richards Keraflow Hair Straightener (42 W, HS3500)","Morphy Richards Keraflow Hair Straightener (42 W, HS3500)",2099,5550,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.411989Z,2025-01-11T10:51:48.411989Z
P9503,Dyson Cool Gen1 Air Purifier (50 W),Dyson Cool Gen1 Air Purifier (50 W),2299,5795,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.411989Z,2025-01-11T10:51:48.411989Z
P0336,Atomberg Ikano 1200 mm BLDC Ceiling Fan (Glossy Black),Atomberg Ikano 1200 mm BLDC Ceiling Fan (Glossy Black),979,1799,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.411989Z,2025-01-11T10:51:48.411989Z
P4282,Spartan Hunter Rechargeable Mosquito Resistant Electric Bat (Multicolour),Spartan Hunter Rechargeable Mosquito Resistant Electric Bat (Multicolour),1799,4000,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.412989Z,2025-01-11T10:51:48.412989Z
P3906,Orient Electric Quartz Room Heater (800 W),Orient Electric Quartz Room Heater (800 W),699,999,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.412989Z,2025-01-11T10:51:48.412989Z
P2315,"Maharaja Whiteline Quato Room Heater (800W, Grey)","Maharaja Whiteline Quato Room Heater (800W, Grey)",199,257,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.412989Z,2025-01-11T10:51:48.412989Z
P3765,"Bajaj Blow Hot Fan Room Heater (2000 W, 267240)","Bajaj Blow Hot Fan Room Heater (2000 W, 267240)",599,1200,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.412989Z,2025-01-11T10:51:48.412989Z
P0220,Prestige Electric Kettle (1500 W),Prestige Electric Kettle (1500 W),999,2250,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.413989Z,2025-01-11T10:51:48.413989Z
P7753,Agaro Premium Electric Hot Water Bag (Purple),Agaro Premium Electric Hot Water Bag (Purple),999,1995,1 unit,Home & Living,RO Purifiers,Kent,/api/placeholder/200/200,true,2025-01-11T10:51:48.413989Z,2025-01-11T10:51:48.413989Z
P3315,Agaro Rechargeable Lint Remover (5 W),Agaro Rechargeable Lint Remover (5 W),599,1400,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.413989Z,2025-01-11T10:51:48.413989Z
P6323,"Havells Hair Dryer (Turquoise Blue, White, 1200 W, HD3151)","Havells Hair Dryer (Turquoise Blue, White, 1200 W, HD3151)",1799,1995,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.413989Z,2025-01-11T10:51:48.413989Z
P9303,Pigeon Favourite Induction Cooktop (1800 W) (Black),Pigeon Favourite Induction Cooktop (1800 W) (Black),899,3550,1 unit,Grocery & Food,Instant Mixes,MTR,/api/placeholder/200/200,true,2025-01-11T10:51:48.414989Z,2025-01-11T10:51:48.414989Z
P5901,"Agaro HD1214 Hair Dryer with Overheat Protection (Black, 1400 W)","Agaro HD1214 Hair Dryer with Overheat Protection (Black, 1400 W)",1999,3100,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.414989Z,2025-01-11T10:51:48.414989Z
P0868,Lifelong Electric Kettle - 1.5 l (1500W),Lifelong Electric Kettle - 1.5 l (1500W),1849,2295,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.414989Z,2025-01-11T10:51:48.414989Z
P4375,Airwick Air Freshener Kit (Machine + Summer Delights Refill),Airwick Air Freshener Kit (Machine + Summer Delights Refill),599,1000,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.414989Z,2025-01-11T10:51:48.414989Z
P3899,Godrej Aer Power Pocket Air Freshener (Assorted),Godrej Aer Power Pocket Air Freshener (Assorted),1449,1599,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.415990Z,2025-01-11T10:51:48.415990Z
P9314,Odonil Bathroom Air Freshener Blocks - Mixed Fragrances (4 x 48 g) - Pack of 4,Odonil Bathroom Air Freshener Blocks - Mixed Fragrances (4 x 48 g) - Pack of 4,899,1800,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.415990Z,2025-01-11T10:51:48.415990Z
P2005,Odonil Gel Pocket Mix Air Freshener,Odonil Gel Pocket Mix Air Freshener,3499,5995,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.415990Z,2025-01-11T10:51:48.415990Z
P0206,Godrej Aer Power Pocket Bathroom Fragrance (Lavender Bloom),Godrej Aer Power Pocket Bathroom Fragrance (Lavender Bloom),1899,4499,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.416989Z,2025-01-11T10:51:48.416989Z
P7940,Odonil Gel Pocket Wild Forest Air Freshener,Odonil Gel Pocket Wild Forest Air Freshener,1349,2199,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.416989Z,2025-01-11T10:51:48.416989Z
P5062,Odonil Lavender Mist Room Freshener - Pack of 2,Odonil Lavender Mist Room Freshener - Pack of 2,2199,3695,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.416989Z,2025-01-11T10:51:48.416989Z
P9357,Godrej Aer Matic Air Freshener - Cool Surf Blue,Godrej Aer Matic Air Freshener - Cool Surf Blue,3399,3995,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.416989Z,2025-01-11T10:51:48.416989Z
P9632,Godrej Aer Power Pocket - Sea Breeze Room Freshener,Godrej Aer Power Pocket - Sea Breeze Room Freshener,5999,13150,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.417989Z,2025-01-11T10:51:48.417989Z
P5279,Airwick Air Freshener (Lavender & Lotus),Airwick Air Freshener (Lavender & Lotus),899,945,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.417989Z,2025-01-11T10:51:48.417989Z
P4680,Godrej Aer Power Pocket Air Freshener - Pack of 5,Godrej Aer Power Pocket Air Freshener - Pack of 5,2199,7999,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.418991Z,2025-01-11T10:51:48.418991Z
P4934,Godrej Aer Matic Air Freshener - Violet Valley Bloom,Godrej Aer Matic Air Freshener - Violet Valley Bloom,999,1695,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.418991Z,2025-01-11T10:51:48.418991Z
P2619,Odonil Gel Pocket Floral Valley Air Freshener,Odonil Gel Pocket Floral Valley Air Freshener,1399,2699,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.418991Z,2025-01-11T10:51:48.418991Z
P9042,Odonil Zipper Room Freshener,Odonil Zipper Room Freshener,2499,4999,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.419990Z,2025-01-11T10:51:48.419990Z
P4347,Godrej Aer Cool Surf Blue Room Freshener + Godrej Aer Morning Misty Meadows Air Freshener Combo,Godrej Aer Cool Surf Blue Room Freshener + Godrej Aer Morning Misty Meadows Air Freshener Combo,3299,5995,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.419990Z,2025-01-11T10:51:48.419990Z
P1049,Godrej Aer Power Pocket Berry Rush Air Freshener,Godrej Aer Power Pocket Berry Rush Air Freshener,2599,3999,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.419990Z,2025-01-11T10:51:48.419990Z
P1705,Godrej Aer O - Hanging Car Freshener (Cool Aqua),Godrej Aer O - Hanging Car Freshener (Cool Aqua),2999,4999,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.420990Z,2025-01-11T10:51:48.420990Z
P1014,Godrej Aer Musk After Smoke Room Freshener,Godrej Aer Musk After Smoke Room Freshener,1899,3325,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.420990Z,2025-01-11T10:51:48.420990Z
P5345,CamPure 100% Organic Cone Camphor / Kapur,CamPure 100% Organic Cone Camphor / Kapur,1399,2790,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.420990Z,2025-01-11T10:51:48.420990Z
P9043,Godrej Aer O – Hanging Car Freshener (Rose Blossom),Godrej Aer O – Hanging Car Freshener (Rose Blossom),999,3000,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.420990Z,2025-01-11T10:51:48.420990Z
P5081,Airwick Freshmatic Automatic Air Freshener Refill (Lavender & Lotus),Airwick Freshmatic Automatic Air Freshener Refill (Lavender & Lotus),999,1500,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.421989Z,2025-01-11T10:51:48.421989Z
P3451,Godrej Aer Power Pocket Floral Delight Air Freshener,Godrej Aer Power Pocket Floral Delight Air Freshener,1799,2895,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.421989Z,2025-01-11T10:51:48.421989Z
P1468,Godrej Aer Matic Air Freshener - Violet Valley Bloom (Machine + Refill),Godrej Aer Matic Air Freshener - Violet Valley Bloom (Machine + Refill),1299,1495,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.421989Z,2025-01-11T10:51:48.421989Z
P4638,Airwick Freshmatic Automatic Room Freshener (Rose and Saffron),Airwick Freshmatic Automatic Room Freshener (Rose and Saffron),649,1500,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.421989Z,2025-01-11T10:51:48.421989Z
P7291,Godrej Aer Morning Misty Meadows Air Freshener + Godrej Aer Fresh Lush Green Room Freshener Combo,Godrej Aer Morning Misty Meadows Air Freshener + Godrej Aer Fresh Lush Green Room Freshener Combo,1399,2245,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.422989Z,2025-01-11T10:51:48.422989Z
P6360,Odonil Jasmine Fresh Room Freshener - Pack of 2,Odonil Jasmine Fresh Room Freshener - Pack of 2,199,286,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.422989Z,2025-01-11T10:51:48.422989Z
P3066,Godrej Aer Power Pocket Room Freshener (Fresh Blossom),Godrej Aer Power Pocket Room Freshener (Fresh Blossom),2299,4125,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.422989Z,2025-01-11T10:51:48.422989Z
P0297,Godrej Aer O – Hanging Car Freshener (Musk After Smoke),Godrej Aer O – Hanging Car Freshener (Musk After Smoke),1099,1699,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.422989Z,2025-01-11T10:51:48.422989Z
P4332,Ambi Pur Mood Therapy Collection Room Freshener (Lavender),Ambi Pur Mood Therapy Collection Room Freshener (Lavender),1399,1695,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.423989Z,2025-01-11T10:51:48.423989Z
P1894,Ambi Pur Relaxing Lavender Car Freshener,Ambi Pur Relaxing Lavender Car Freshener,1999,3199,1 set (3 pieces),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.423989Z,2025-01-11T10:51:48.423989Z
P9666,Feel Fresh Air Freshener - Pack of 4,Feel Fresh Air Freshener - Pack of 4,1499,2490,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.423989Z,2025-01-11T10:51:48.423989Z
P9938,Odonil Bathroom Air Freshener Blocks - Mixed Fragrances (4 x 72 g) - Pack of 4,Odonil Bathroom Air Freshener Blocks - Mixed Fragrances (4 x 72 g) - Pack of 4,2999,3795,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.423989Z,2025-01-11T10:51:48.423989Z
P9916,Godrej Aer Morning Misty Meadows Air Freshener - Pack of 2,Godrej Aer Morning Misty Meadows Air Freshener - Pack of 2,1999,2195,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.424989Z,2025-01-11T10:51:48.424989Z
P6718,CamPure Lavender Cone Camphor / Kapur,CamPure Lavender Cone Camphor / Kapur,1999,4500,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.424989Z,2025-01-11T10:51:48.424989Z
P5286,Ambi Pur Refreshing Lemon Car Freshener,Ambi Pur Refreshing Lemon Car Freshener,1799,2995,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.424989Z,2025-01-11T10:51:48.424989Z
P8883,Airwick Freshmatic Air Freshener Refill (Summer Delights),Airwick Freshmatic Air Freshener Refill (Summer Delights),1299,2990,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.425990Z,2025-01-11T10:51:48.425990Z
P1836,Airwick Freshmatic Autospray Air Freshener Kit (Lavender & Lotus),Airwick Freshmatic Autospray Air Freshener Kit (Lavender & Lotus),1599,2995,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.425990Z,2025-01-11T10:51:48.425990Z
P2572,Ambi Pur Mood Therapy Collection Room Freshener (Rose),Ambi Pur Mood Therapy Collection Room Freshener (Rose),569,1010,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.425990Z,2025-01-11T10:51:48.425990Z
P9147,Godrej Aer Cool Surf Blue Room Freshener + Godrej Aer Fresh Lush Green Room Freshener Combo,Godrej Aer Cool Surf Blue Room Freshener + Godrej Aer Fresh Lush Green Room Freshener Combo,3999,5295,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.426990Z,2025-01-11T10:51:48.426990Z
P8986,Airwick Freshmatic Room Freshener Refill (Lemon & Orange Blossom),Airwick Freshmatic Room Freshener Refill (Lemon & Orange Blossom),499,899,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.426990Z,2025-01-11T10:51:48.426990Z
P1790,Odonil Neem Block Air Freshener (Mixed Fragrances) - Pack of 4,Odonil Neem Block Air Freshener (Mixed Fragrances) - Pack of 4,799,1595,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.426990Z,2025-01-11T10:51:48.426990Z
P4867,Glade Touch & Fresh Wild Lavender Air Freshener,Glade Touch & Fresh Wild Lavender Air Freshener,849,1620,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.426990Z,2025-01-11T10:51:48.426990Z
P3761,Glade Touch & Fresh Lemon Air Freshener,Glade Touch & Fresh Lemon Air Freshener,1999,4299,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.426990Z,2025-01-11T10:51:48.426990Z
P3660,Godrej Aer Twist Gel Cool Car Freshener (Surf Blue),Godrej Aer Twist Gel Cool Car Freshener (Surf Blue),2199,2495,1 pack,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.427989Z,2025-01-11T10:51:48.427989Z
P6656,"Airwick Relaxing Lavendar Air Freshener (1 Diffuser, 1 Refill, 3 Batteries)","Airwick Relaxing Lavendar Air Freshener (1 Diffuser, 1 Refill, 3 Batteries)",1199,2090,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.427989Z,2025-01-11T10:51:48.427989Z
P6661,Godrej Aer Cool Surf Blue Room Freshener - Pack of 2,Godrej Aer Cool Surf Blue Room Freshener - Pack of 2,1699,1995,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.427989Z,2025-01-11T10:51:48.427989Z
P1181,Glade Touch And Fresh Air Freshener (Floral Perfection),Glade Touch And Fresh Air Freshener (Floral Perfection),1099,2395,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.427989Z,2025-01-11T10:51:48.427989Z
P9914,Godrej Aer Fresh Lush Green Room Freshener,Godrej Aer Fresh Lush Green Room Freshener,10999,14999,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.428989Z,2025-01-11T10:51:48.428989Z
P2473,Godrej Aer Matic Air Freshener - Cool Surf Blue (Machine + Refill),Godrej Aer Matic Air Freshener - Cool Surf Blue (Machine + Refill),999,3500,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.428989Z,2025-01-11T10:51:48.428989Z
P6744,Ambi Pur Lavender Car Freshener,Ambi Pur Lavender Car Freshener,1499,1995,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.428989Z,2025-01-11T10:51:48.428989Z
P6648,Glade Gel Lemon Air Freshener,Glade Gel Lemon Air Freshener,5999,9999,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.429989Z,2025-01-11T10:51:48.429989Z
P3535,Airwick Freshmatic Room Freshener Refill (Lemon & Orange Blossom) + Airwick Freshmatic Automatic Air Freshener Refill (Lavender & Lotus) Combo,Airwick Freshmatic Room Freshener Refill (Lemon & Orange Blossom) + Airwick Freshmatic Automatic Air Freshener Refill (Lavender & Lotus) Combo,299,443,1 unit,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.429989Z,2025-01-11T10:51:48.429989Z
P7884,Ambi Pur Romantic Rose Car Freshener,Ambi Pur Romantic Rose Car Freshener,2399,3945,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.429989Z,2025-01-11T10:51:48.429989Z
P3038,Glade Gel Floral Fresh Air Freshener,Glade Gel Floral Fresh Air Freshener,899,1195,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.429989Z,2025-01-11T10:51:48.429989Z
P4161,Airwick Airwick Freshmatic Automatic Room Freshener (Rose and Saffron) + Airwick Freshmatic Air Freshener Refill (Summer Delights) Combo,Airwick Airwick Freshmatic Automatic Room Freshener (Rose and Saffron) + Airwick Freshmatic Air Freshener Refill (Summer Delights) Combo,999,1785,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.430989Z,2025-01-11T10:51:48.430989Z
P3546,IRIS Air Freshener Fragrance Sachets (Assorted),IRIS Air Freshener Fragrance Sachets (Assorted),1099,1245,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.430989Z,2025-01-11T10:51:48.430989Z
P0161,Ambi Pur Car Freshener (Sweet Citrus),Ambi Pur Car Freshener (Sweet Citrus),1799,3595,1 pack,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:48.431990Z,2025-01-11T10:51:48.431990Z
